comb_num,m,m_comb_num,gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb
996,1.0,200,0.02,0.018000000000000002,0.002,0.015000000000000001,NaN,NaN,0.3,1.0,1.9418941894189419,20.44112477905169,23.430573582481195,NaN,NaN,-6.570710048947603e-6,NaN,NaN,20.441118184397173,20.441118208341642,71.19606253475594,71.196066410096,91.63718461843763,22.306575975086034,-10.5114792883366,100.0,0.08,0.6,0.27,1.0,6.570710048947603e-6,-3.2144562101990327e-7,3.2144562101990327e-7,6.394884621840902e-14
1001,1.0,201,0.02,0.0175,0.0025,0.0025,NaN,NaN,0.3,1.0,2.3314831483148315,28.25816652205994,31.810989973937023,NaN,NaN,-1.034479253192444e-5,NaN,NaN,28.258145240175963,28.25815617726741,63.44009657306269,63.44000153596705,91.69815771323445,30.816492808545288,-11.571827324759898,100.0,0.08,0.6,0.27,1.0,1.034479253192444e-5,-3.660815192609437e-7,3.660815192609437e-7,1.7053025658242404e-13
1006,1.0,202,0.02,0.0175,0.0025,0.005,NaN,NaN,0.3,1.0,2.295954595459546,27.008844998971824,30.59854750358295,NaN,NaN,4.651241682296359e-5,NaN,NaN,27.00888555200517,27.008891511388647,64.13533737793949,64.1353409454447,91.14423245683335,29.633132874513237,-12.132666192551945,100.0,0.08,0.6,0.27,1.0,4.651241682296359e-5,1.7221179515352924e-6,1.7221179515352924e-6,-1.474376176702208e-13
1011,1.0,203,0.02,0.0175,0.0025,0.01,NaN,NaN,0.3,1.0,2.1795679567956796,24.21770507568293,27.78475875707125,NaN,NaN,-2.2118912511359667e-5,NaN,NaN,24.21768414653077,24.217682956770417,65.88668552997753,65.8866875367705,90.10437049354091,26.877367683853304,-13.057966412948529,100.0,0.08,0.6,0.27,1.0,2.2118912511359667e-5,-9.133364388671714e-7,9.133364388671714e-7,6.394884621840902e-14
1016,1.0,204,0.02,0.0175,0.0025,0.015000000000000001,NaN,NaN,0.3,1.0,1.9835483548354835,20.87957943275847,24.255682260115684,NaN,NaN,-6.464894411806199e-6,NaN,NaN,20.87957319124733,20.879572967864057,68.29313083288352,68.29313577112556,89.17270873898963,23.41475689493632,-13.684571313818516,100.0,0.08,0.6,0.27,1.0,6.464894411806199e-6,-3.0962761642905854e-7,3.0962761642905854e-7,-1.0658141036401503e-14
1021,1.0,205,0.02,0.015,0.005,0.0025,NaN,NaN,0.3,1.0,2.6034603460346033,31.5285357722858,38.05091189456176,NaN,NaN,-6.0221312395469795e-5,NaN,NaN,31.528561508546076,31.528475550973404,48.13582216331747,48.13623912581817,79.66471467679158,39.57646202448332,-29.698893791019586,100.0,0.08,0.6,0.27,1.0,6.0221312395469795e-5,-1.9100573788271356e-6,1.9100573788271356e-6,-4.725109192804666e-13
1026,1.0,206,0.02,0.015,0.005,0.005,NaN,NaN,0.3,1.0,2.5826332633263327,30.366971671314207,36.884158895591604,NaN,NaN,-4.885499674855964e-5,NaN,NaN,30.36698185045561,30.36692281631746,48.717588421521356,48.717821258671364,79.08474407498882,38.39795294465806,-30.036380368254576,100.0,0.08,0.6,0.27,1.0,4.885499674855964e-5,-1.6088201773082933e-6,1.6088201773082933e-6,-3.5349501104064984e-13
1031,1.0,207,0.02,0.015,0.005,0.01,NaN,NaN,0.3,1.0,2.498099809980998,27.752432417812976,34.13856592489622,NaN,NaN,-3.803685969572257e-5,NaN,NaN,27.75240543972929,27.75239438095328,50.22786067219337,50.22789420928158,77.98028859023486,35.58898650245389,-30.478119269270376,100.0,0.08,0.6,0.27,1.0,3.803685969572257e-5,-1.370577509137848e-6,1.370577509137848e-6,-3.375077994860476e-14
1036,1.0,208,0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.3,1.0,2.3314831483148315,24.540693215227893,30.568497101084667,NaN,NaN,2.0383148466862622e-5,NaN,NaN,24.540712897605037,24.54071359837636,52.42342925981578,52.42342593685674,76.9641395352331,31.885906535915947,-30.52753552712002,100.0,0.08,0.6,0.27,1.0,2.0383148466862622e-5,8.305856842794706e-7,8.305856842794706e-7,2.1316282072803006e-14
2,3.0,1,0.02,0.02,0.0,0.0025,NaN,NaN,0.15,1.0,12.5,38.61989822185419,90.99550991747198,NaN,NaN,0.08750800147458904,NaN,NaN,115.87029174997451,115.94720266703717,12.63014509567887,12.735820563306618,128.6830232303438,90.10295201060875,-179.8624111652605,100.0,0.08,0.6,0.27,1.0,0.08750800147458904,0.0007552928714958832,0.0007552928714958832,0.00032180124802039245
7,3.0,2,0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,2.227347734773477,24.837763105302802,66.95506717637755,NaN,NaN,0.007047380501830958,NaN,NaN,74.51269021402649,74.52033669641024,38.68957795023625,38.652411865433606,113.17274856184385,65.84653783122376,51.699068409542036,100.0,0.08,0.6,0.27,1.0,0.007047380501830958,9.457884045291179e-5,9.457884045291179e-5,-5.826450433232822e-13
12,3.0,3,0.02,0.02,0.0,0.01,NaN,NaN,0.15,1.0,2.0913591359135912,22.685297144628457,63.18717451995999,NaN,NaN,0.009148496138351447,NaN,NaN,68.05646709053744,68.06503993002372,41.72531337009894,41.71419401293424,109.77923394295796,62.00174430565873,30.622345922868167,100.0,0.08,0.6,0.27,1.0,0.009148496138351447,0.00013442621859180242,0.00013442621859180242,1.616484723854228e-13
17,3.0,4,0.02,0.02,0.0,0.015000000000000001,NaN,NaN,0.15,1.0,1.9725222522252226,20.58947953707567,59.164852242964756,NaN,NaN,-0.0016984611537225192,NaN,NaN,61.76812263387809,61.76674015007328,44.94013943380698,44.947795357800416,106.7145355078737,57.88034390639872,17.56202723552638,100.0,0.08,0.6,0.27,1.0,0.0016984611537225192,-2.7497233083916867e-5,2.7497233083916867e-5,8.881784197001252e-14
22,3.0,5,0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,12.5,38.568934571918845,91.02759441694812,NaN,NaN,0.028214328880082462,NaN,NaN,115.65697664633274,115.73501804463662,12.536350088765872,12.641995928181728,128.37701397281836,90.15244588033613,-180.3430659711943,100.0,0.08,0.6,0.27,1.0,0.028214328880082462,0.00024384330025564724,0.00024384330025564724,0.000322423074841538
27,3.0,6,0.02,0.01995,5.0e-5,0.005,NaN,NaN,0.15,1.0,2.2285728572857284,24.82882506323042,67.05593028713197,NaN,NaN,0.0074162152041026275,NaN,NaN,74.48663985101932,74.49389140489535,38.45233929381126,38.41472213251507,112.90861353741042,65.97715539232357,50.60989013387933,100.0,0.08,0.6,0.27,1.0,0.0074162152041026275,9.95645878693561e-5,9.95645878693561e-5,-3.552713678800501e-14
32,3.0,7,0.02,0.0199,0.0001,0.01,NaN,NaN,0.15,1.0,2.09013401340134,22.658533946848703,63.35217756170879,NaN,NaN,0.008404943801281206,NaN,NaN,67.97570455868383,67.98400678434739,41.28134406683778,41.26954855150211,109.2535553358495,62.225898805180314,28.9029150947141,100.0,0.08,0.6,0.27,1.0,0.008404943801281206,0.0001236464786438687,0.0001236464786438687,1.1546319456101628e-13
37,3.0,8,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.15,1.0,1.97007200720072,20.55912938054259,59.30286624745003,NaN,NaN,-0.0017251386589265394,NaN,NaN,61.67719618443861,61.67566300296885,44.513939118894044,44.52208776980314,106.197750772772,58.076242250115385,16.171840815542637,100.0,0.08,0.6,0.27,1.0,0.0017251386589265394,-2.79703585204542e-5,2.79703585204542e-5,-7.105427357601002e-15
42,3.0,9,0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,12.5,38.568934571918845,91.02759441694812,NaN,NaN,0.028214328880082462,NaN,NaN,115.65697664633274,115.73501804463662,12.536350088765872,12.641995928181728,128.37701397281836,90.15244588033613,-180.3430659711943,100.0,0.08,0.6,0.27,1.0,0.028214328880082462,0.00024384330025564724,0.00024384330025564724,0.000322423074841538
47,3.0,10,0.02,0.01995,5.0e-5,0.005,NaN,NaN,0.15,1.0,2.2285728572857284,24.82882506323042,67.05593028713197,NaN,NaN,0.0074162152041026275,NaN,NaN,74.48663985101932,74.49389140489535,38.45233929381126,38.41472213251507,112.90861353741042,65.97715539232357,50.60989013387933,100.0,0.08,0.6,0.27,1.0,0.0074162152041026275,9.95645878693561e-5,9.95645878693561e-5,-3.552713678800501e-14
52,3.0,11,0.02,0.0199,0.0001,0.01,NaN,NaN,0.15,1.0,2.09013401340134,22.658533946848703,63.35217756170879,NaN,NaN,0.008404943801281206,NaN,NaN,67.97570455868383,67.98400678434739,41.28134406683778,41.26954855150211,109.2535553358495,62.225898805180314,28.9029150947141,100.0,0.08,0.6,0.27,1.0,0.008404943801281206,0.0001236464786438687,0.0001236464786438687,1.1546319456101628e-13
57,3.0,12,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.15,1.0,1.97007200720072,20.55912938054259,59.30286624745003,NaN,NaN,-0.0017251386589265394,NaN,NaN,61.67719618443861,61.67566300296885,44.513939118894044,44.52208776980314,106.197750772772,58.076242250115385,16.171840815542637,100.0,0.08,0.6,0.27,1.0,0.0017251386589265394,-2.79703585204542e-5,2.79703585204542e-5,-7.105427357601002e-15
62,3.0,13,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.15,1.0,12.5,38.39173085608681,91.0569260904486,NaN,NaN,0.16509302675051174,NaN,NaN,115.26152629524776,115.34028559501094,12.415221376418794,12.52089772361078,127.86118331862173,90.20742855757128,-181.62102097814204,100.0,0.08,0.6,0.27,1.0,0.16509302675051174,0.0014334078638736957,0.0014334078638736957,0.0003247161903843221
67,3.0,14,0.02,0.0198,0.0002,0.005,NaN,NaN,0.15,1.0,2.23959895989599,24.85318926780494,67.49654277982371,NaN,NaN,0.00610082139944268,NaN,NaN,74.56050164097809,74.56566862481426,37.58600208926671,37.5460893622636,112.11175798707787,66.51012343719451,47.61972236822529,100.0,0.08,0.6,0.27,1.0,0.00610082139944268,8.182479565235976e-5,8.182479565235976e-5,-1.6342482922482304e-13
72,3.0,15,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.15,1.0,2.0925842584258425,22.67059702047313,63.50566811005109,NaN,NaN,0.00792111088874492,NaN,NaN,68.01165835507732,68.01971217230813,40.98307293914674,40.97011681309617,108.9898289854043,62.40922919643923,28.110531818353344,100.0,0.08,0.6,0.27,1.0,0.00792111088874492,0.00011646672974090044,0.00011646672974090044,-9.414691248821327e-14
77,3.0,16,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,1.9688468846884688,20.54404696035424,59.3725454573285,NaN,NaN,-0.001798138794079307,NaN,NaN,61.631935563713306,61.630342742268645,44.300493001422964,44.30892051521157,105.9392632574802,58.175166455971194,15.479062576936297,100.0,0.08,0.6,0.27,1.0,0.001798138794079307,-2.9175342092194115e-5,2.9175342092194115e-5,6.572520305780927e-14
82,3.0,17,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.15,1.0,12.5,38.39173085608681,91.0569260904486,NaN,NaN,0.16509302675051174,NaN,NaN,115.26152629524776,115.34028559501094,12.415221376418794,12.52089772361078,127.86118331862173,90.20742855757128,-181.62102097814204,100.0,0.08,0.6,0.27,1.0,0.16509302675051174,0.0014334078638736957,0.0014334078638736957,0.0003247161903843221
87,3.0,18,0.02,0.0198,0.0002,0.005,NaN,NaN,0.15,1.0,2.23959895989599,24.85318926780494,67.49654277982371,NaN,NaN,0.00610082139944268,NaN,NaN,74.56050164097809,74.56566862481426,37.58600208926671,37.5460893622636,112.11175798707787,66.51012343719451,47.61972236822529,100.0,0.08,0.6,0.27,1.0,0.00610082139944268,8.182479565235976e-5,8.182479565235976e-5,-1.6342482922482304e-13
92,3.0,19,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.15,1.0,2.0925842584258425,22.67059702047313,63.50566811005109,NaN,NaN,0.00792111088874492,NaN,NaN,68.01165835507732,68.01971217230813,40.98307293914674,40.97011681309617,108.9898289854043,62.40922919643923,28.110531818353344,100.0,0.08,0.6,0.27,1.0,0.00792111088874492,0.00011646672974090044,0.00011646672974090044,-9.414691248821327e-14
97,3.0,20,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,1.9688468846884688,20.54404696035424,59.3725454573285,NaN,NaN,-0.001798138794079307,NaN,NaN,61.631935563713306,61.630342742268645,44.300493001422964,44.30892051521157,105.9392632574802,58.175166455971194,15.479062576936297,100.0,0.08,0.6,0.27,1.0,0.001798138794079307,-2.9175342092194115e-5,2.9175342092194115e-5,6.572520305780927e-14
102,3.0,21,0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,12.5,38.34477012161813,91.10053513104641,NaN,NaN,0.052430678016264665,NaN,NaN,115.00937067922243,115.08674104287067,12.295597665100622,12.40075752947935,127.48749857235002,90.27296192305332,-182.19639678470787,100.0,0.08,0.6,0.27,1.0,0.052430678016264665,0.00045578295597174654,0.00045578295597174654,0.0003252796943442604
107,3.0,22,0.02,0.01975,0.00025,0.005,NaN,NaN,0.15,1.0,2.2371487148714873,24.82145432092797,67.53913461577781,NaN,NaN,0.0048628614879930865,NaN,NaN,74.46376709391984,74.4692258242719,37.415126680431825,37.3752474471615,111.8444732714334,66.58283922849174,46.39292639505561,100.0,0.08,0.6,0.27,1.0,0.0048628614879930865,6.53045469605839e-5,6.53045469605839e-5,-6.643574579356937e-13
112,3.0,23,0.02,0.01975,0.00025,0.01,NaN,NaN,0.15,1.0,2.09013401340134,22.631894902037555,63.63940326234289,NaN,NaN,0.00778072043529221,NaN,NaN,67.89562031537025,67.90346542654795,40.57580615763855,40.56266500086269,108.46613042741063,62.603381497039166,26.37708568828865,100.0,0.08,0.6,0.27,1.0,0.00778072043529221,0.00011459815846870324,0.00011459815846870324,-1.2612133559741778e-13
117,3.0,24,0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.15,1.0,1.9663966396639665,20.5140143115885,59.513102307426195,NaN,NaN,-0.0020413794895333126,NaN,NaN,61.54169789112045,61.54000155527597,43.87312158092343,43.882149821998695,105.42215137727467,58.3748299112608,14.098158077326906,100.0,0.08,0.6,0.27,1.0,0.0020413794895333126,-3.317048625924187e-5,3.317048625924187e-5,-7.105427357601002e-15
122,3.0,25,0.02,0.0195,0.0005,0.0025,NaN,NaN,0.15,1.0,12.5,38.071384526829895,91.21249843096653,NaN,NaN,-0.011442096509910016,NaN,NaN,114.12699574728572,114.20271148397978,11.950222795977233,12.05449886982231,126.2572103538021,90.45242736154015,-184.87463033674527,100.0,0.08,0.6,0.27,1.0,0.011442096509910016,-0.0001001810734590479,0.0001001810734590479,0.00032879698979826344
127,3.0,26,0.02,0.0195,0.0005,0.005,NaN,NaN,0.15,1.0,2.257975797579758,24.868426095599684,68.30190786735669,NaN,NaN,0.0015772092730088616,NaN,NaN,74.60417688469165,74.60685549607206,35.95296282929563,35.91125184381086,110.51810733988292,67.50645418368336,41.42105101735598,100.0,0.08,0.6,0.27,1.0,0.0015772092730088616,2.114071965452261e-5,2.114071965452261e-5,-2.0961010704922955e-13
132,3.0,27,0.02,0.0195,0.0005,0.01,NaN,NaN,0.15,1.0,2.0925842584258425,22.604857974438023,64.17391214834961,NaN,NaN,0.0066718308111859415,NaN,NaN,67.81433770735948,67.82124575412526,39.34894489505461,39.33294965396971,107.15419540809498,63.293131450270494,22.232667409777452,100.0,0.08,0.6,0.27,1.0,0.0066718308111859415,9.838343626151167e-5,9.838343626151167e-5,1.1013412404281553e-13
137,3.0,28,0.02,0.0195,0.0005,0.015000000000000001,NaN,NaN,0.15,1.0,1.9614961496149614,20.448482752075662,59.896945894602666,NaN,NaN,-0.0021228539710236305,NaN,NaN,61.34510314782511,61.343325402255964,42.776960501348555,42.78743487683362,104.13076027908959,58.90989870605436,10.685762089144246,100.0,0.08,0.6,0.27,1.0,0.0021228539710236305,-3.460491416016585e-5,3.460491416016585e-5,5.861977570020827e-14
142,3.0,29,0.02,0.01925,0.00075,0.0025,NaN,NaN,0.15,1.0,12.5,37.78190244836322,91.28089302887071,NaN,NaN,0.13329369210201492,NaN,NaN,113.40304334045155,113.47900103719168,11.709835386386152,11.813820694488342,125.29282173168002,90.57103149948354,-187.6461145888429,100.0,0.08,0.6,0.27,1.0,0.13329369210201492,0.0011759924149239466,0.0011759924149239466,0.00033267265717285
147,3.0,30,0.02,0.01925,0.00075,0.005,NaN,NaN,0.15,1.0,2.297179717971797,25.00690531015773,69.32104745282663,NaN,NaN,-0.0004267126086006101,NaN,NaN,75.02073254501607,75.02028921786459,34.2219977170448,34.18170567562605,109.20199489349064,68.6986435467915,36.83787604166966,100.0,0.08,0.6,0.27,1.0,0.0004267126086006101,-5.687930371073422e-6,5.687930371073422e-6,1.0658141036401503e-14
152,3.0,31,0.02,0.01925,0.00075,0.01,NaN,NaN,0.15,1.0,2.0925842584258425,22.553737956879523,64.65008152161002,NaN,NaN,0.00601304114560719,NaN,NaN,67.66107825429565,67.66722691178417,38.196050231638395,38.17836298552284,105.84558989730701,63.93013348731481,18.07945727809386,100.0,0.08,0.6,0.27,1.0,0.00601304114560719,8.886983844397944e-5,8.886983844397944e-5,7.105427357601002e-15
157,3.0,32,0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.15,1.0,1.9565956595659566,20.38169231024136,60.284467683871846,NaN,NaN,-0.0020659992155884765,NaN,NaN,61.144767739408614,61.143010931508485,41.68539324935457,41.69746117817643,102.84047210968492,59.45423010728321,7.310067449328472,100.0,0.08,0.6,0.27,1.0,0.0020659992155884765,-3.378848010820568e-5,3.378848010820568e-5,4.618527782440651e-14
162,3.0,33,0.02,0.019,0.001,0.0025,NaN,NaN,0.15,1.0,12.5,37.508516886884706,91.39684592182071,NaN,NaN,0.058740987658936206,NaN,NaN,112.51003455544374,112.58429164831306,11.364835758706368,11.467888286507893,124.05217993482094,90.75559309595906,-191.12859592732963,100.0,0.08,0.6,0.27,1.0,0.058740987658936206,0.0005220235521093583,0.0005220235521093583,0.0003363383305909906
167,3.0,34,0.02,0.019,0.001,0.005,NaN,NaN,0.15,1.0,12.5,36.737494268464104,91.59283264954409,NaN,NaN,0.15151093555643058,NaN,NaN,110.28890509233034,110.36399374094874,10.718937289959793,10.814444310346985,121.17843805129573,91.07560347842646,-204.34630298567708,100.0,0.08,0.6,0.27,1.0,0.15151093555643058,0.0013747166536839661,0.0013747166536839661,0.000295277269287908
172,3.0,35,0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,2.0962596259625963,22.527848676432846,65.20722981193256,NaN,NaN,0.0052156056331256195,NaN,NaN,67.58356818261706,67.58876163493166,36.96928390016228,36.94911048238698,104.53787211731864,64.65480908113331,14.00092173648444,100.0,0.08,0.6,0.27,1.0,0.0052156056331256195,7.717271347177569e-5,7.717271347177569e-5,4.973799150320701e-14
177,3.0,36,0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.15,1.0,1.9516951695169518,20.313509077463003,60.67536438993166,NaN,NaN,-0.0018263311437252128,NaN,NaN,60.940304387978415,60.938700901245284,40.59898065718006,40.61281250749701,101.5515134087423,60.00767379602561,3.9719964377522565,100.0,0.08,0.6,0.27,1.0,0.0018263311437252128,-2.996907356512899e-5,2.996907356512899e-5,5.684341886080802e-14
182,3.0,37,0.02,0.0185,0.0015,0.0025,NaN,NaN,0.15,1.0,12.5,36.94500088576531,91.58671778131952,NaN,NaN,0.11944914759088476,NaN,NaN,110.88053606914585,110.95445180488682,10.783788737688623,10.88572863804523,121.84018044293205,91.06556753406653,-199.37264622579352,100.0,0.08,0.6,0.27,1.0,0.11944914759088476,0.0010777204378315751,0.0010777204378315751,0.0003442156418458353
187,3.0,38,0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,12.5,36.18900846145346,91.80775415301058,NaN,NaN,0.10985793211463601,NaN,NaN,108.60452076353226,108.67688331647503,10.106354616123108,10.200227771782643,118.87711108825766,91.41951913332609,-217.55635519974322,100.0,0.08,0.6,0.27,1.0,0.10985793211463601,0.0010118904126340887,0.0010118904126340887,0.00030203294846842255
192,3.0,39,0.02,0.0185,0.0015,0.01,NaN,NaN,0.15,1.0,2.115861586158616,22.551486410341163,66.57203865084442,NaN,NaN,0.002567521179656751,NaN,NaN,67.65463346179703,67.65702675220314,34.29595100720376,34.26876989865783,101.92579665086097,66.37870782011849,5.954296891959832,100.0,0.08,0.6,0.27,1.0,0.002567521179656751,3.795050923235218e-5,3.795050923235218e-5,-5.329070518200751e-15
197,3.0,40,0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.15,1.0,1.9443444344434444,20.19500715688243,61.53453305027644,NaN,NaN,-0.0010647367425491439,NaN,NaN,60.58473516261329,60.58395673390474,38.37595182681126,38.39287584985298,98.97683258375773,61.21023996462651,-2.5958146263817983,100.0,0.08,0.6,0.27,1.0,0.0010647367425491439,-1.7574257080440186e-5,1.7574257080440186e-5,2.1316282072803006e-14
202,3.0,41,0.02,0.018000000000000002,0.002,0.0025,NaN,NaN,0.15,1.0,12.5,36.381639925460156,91.7848556515036,NaN,NaN,0.15845611590874853,NaN,NaN,109.23022393808809,109.30337589228922,10.202339895553571,10.303023948309786,119.60639984059901,91.38589242545486,-210.7450034008524,100.0,0.08,0.6,0.27,1.0,0.15845611590874853,0.0014517956147972657,0.0014517956147972657,0.00035243455329236895
207,3.0,42,0.02,0.018000000000000002,0.002,0.005,NaN,NaN,0.15,1.0,12.5,35.63762619036419,92.02272712572723,NaN,NaN,0.08524443486618338,NaN,NaN,106.92670654180937,106.99812300595875,9.513435457174719,9.605915189179058,116.6040381951378,91.76193608912286,-237.26416613425965,100.0,0.08,0.6,0.27,1.0,0.08524443486618338,0.0007973261594439198,0.0007973261594439198,0.0003091280480447267
212,3.0,43,0.02,0.018000000000000002,0.002,0.01,NaN,NaN,0.15,1.0,2.1636413641364136,22.729495006226987,68.44239020440256,NaN,NaN,-0.002635804432074451,NaN,NaN,68.18818495552412,68.18584921424889,31.172427737324796,31.13586838082257,99.32171759507146,68.65150026124034,-2.132014805286997,100.0,0.08,0.6,0.27,1.0,0.002635804432074451,-3.8654685338035366e-5,3.8654685338035366e-5,1.5987211554602254e-14
217,3.0,44,0.02,0.018000000000000002,0.002,0.015000000000000001,NaN,NaN,0.15,1.0,1.9418941894189419,20.11075548502912,62.53398449006557,NaN,NaN,0.0007886229893969698,NaN,NaN,60.33230323483969,60.33305507807676,36.05713103619,36.075672804303636,96.40872788238039,62.5804907950696,-9.053563677990152,100.0,0.08,0.6,0.27,1.0,0.0007886229893969698,1.3071330412956353e-5,1.3071330412956353e-5,1.4210854715202004e-14
222,3.0,45,0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,12.5,35.832466023660515,92.03459674129294,NaN,NaN,-0.027756282200130045,NaN,NaN,107.39662441587181,107.46964178878142,9.531701442358953,9.630764007117158,117.10040579589858,91.77563566781895,-228.93207304239826,100.0,0.08,0.6,0.27,1.0,0.027756282200130045,-0.00025820422352736675,0.00025820422352736675,0.00036072013134713643
227,3.0,46,0.02,0.0175,0.0025,0.005,NaN,NaN,0.15,1.0,12.5,35.08850807092838,92.25373457879901,NaN,NaN,0.0036168520978208107,NaN,NaN,105.19949625194421,105.26914106488294,8.908436389886873,8.999264923186686,114.26840598806963,92.12445045910042,-270.7918769372823,100.0,0.08,0.6,0.27,1.0,0.0036168520978208107,3.43593225309899e-5,3.43593225309899e-5,0.00031649066934846815
232,3.0,47,0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,12.5,33.67979033306414,92.70293818023397,NaN,NaN,0.014743769386015515,NaN,NaN,100.9868515396861,101.05411476857843,7.728953889121944,7.804978823158599,108.85909359173704,92.83020043099914,-840.4297004285718,100.0,0.08,0.6,0.27,1.0,0.014743769386015515,0.0001459210329618279,0.0001459210329618279,0.00023952510241542768
237,3.0,48,0.02,0.0175,0.0025,0.015000000000000001,NaN,NaN,0.15,1.0,1.9455695569556957,20.069898468535417,63.71124807162517,NaN,NaN,0.0020531563921935003,NaN,NaN,60.20906630161677,60.21174856199845,33.6155193045535,33.63345474074589,93.84520330274434,64.1607098103411,-15.468879568246741,100.0,0.08,0.6,0.27,1.0,0.0020531563921935003,3.4100095978933096e-5,3.4100095978933096e-5,-3.552713678800501e-15
242,3.0,49,0.02,0.015,0.005,0.0025,NaN,NaN,0.15,1.0,12.5,32.98255602563306,93.10422510340828,NaN,NaN,0.18020851706724272,NaN,NaN,99.06004947449085,99.12787659396642,6.8604760509013385,6.952000031250634,106.07987662521705,93.44644785380716,697.134898932291,100.0,0.08,0.6,0.27,1.0,0.18020851706724272,0.0018212507739665987,0.0018212507739665987,0.00041084567834559493
247,3.0,50,0.02,0.015,0.005,0.005,NaN,NaN,0.15,1.0,12.5,32.28922630860682,93.38552810181622,NaN,NaN,0.004339896586699865,NaN,NaN,96.80797682001095,96.87201882240716,6.248389648507903,6.331142934127726,103.20316175653488,93.86535952351592,102.4034856565184,100.0,0.08,0.6,0.27,1.0,0.004339896586699865,4.4802318325633474e-5,4.4802318325633474e-5,0.0003599201614576941
252,3.0,51,0.02,0.015,0.005,0.01,NaN,NaN,0.15,1.0,12.5,30.952632550990707,93.87462693689497,NaN,NaN,0.003149260414616606,NaN,NaN,92.8016400982817,92.86104691338674,5.241733598237966,5.309455082417884,98.17050199580463,94.59159831672778,-25.626978942136347,100.0,0.08,0.6,0.27,1.0,0.003149260414616606,3.391483647827134e-5,3.391483647827134e-5,0.0002720041325829925
257,3.0,52,0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.15,1.0,12.5,29.703359584889625,94.36240073460164,NaN,NaN,0.013915905456912014,NaN,NaN,89.06882843498275,89.12399466012579,4.347507343243156,4.401975322633582,93.52596998275936,95.29331230304798,-59.52580763734257,100.0,0.08,0.6,0.27,1.0,0.013915905456912014,0.0001561653367541536,0.0001561653367541536,0.0001999904390928009
262,3.0,53,0.02,0.02,0.0,0.0025,NaN,NaN,0.2,1.0,1.7189218921892189,20.06892956833065,53.33121638117331,NaN,NaN,0.015168095577024587,NaN,NaN,60.20698218210325,60.221956800568975,50.497114474453916,50.487641630386435,110.70959843095541,54.39632846119182,26.923391825137834,100.0,0.08,0.6,0.27,1.0,0.015168095577024587,0.00025193331023428176,0.00025193331023428176,2.913225216616411e-13
267,3.0,54,0.02,0.02,0.0,0.005,NaN,NaN,0.2,1.0,1.6711421142114211,19.143218756097536,51.57088904996378,NaN,NaN,0.01338431795866768,NaN,NaN,57.429711366631196,57.44304058625127,51.92006319027134,51.917014883664024,109.3600554699153,52.526528392310226,21.994182852479295,100.0,0.08,0.6,0.27,1.0,0.01338431795866768,0.00023305586047982799,0.00023305586047982799,3.446132268436486e-13
272,3.0,55,0.02,0.02,0.0,0.01,NaN,NaN,0.2,1.0,1.5780328032803281,17.324931906578996,47.935433426138935,NaN,NaN,0.005430036912031255,NaN,NaN,51.97445763395803,51.98022575664902,54.86652930345359,54.87005044327537,106.8502761999244,48.647722406810026,14.265531872784475,100.0,0.08,0.6,0.27,1.0,0.005430036912031255,0.00010447442528320019,0.00010447442528320019,1.758593271006248e-13
277,3.0,56,0.02,0.02,0.0,0.015000000000000001,NaN,NaN,0.2,1.0,1.4714471447144715,15.430573368968249,43.81743866716896,NaN,NaN,-0.0017861562226499927,NaN,NaN,46.291453074201804,46.2899339506821,58.30829178994644,58.31123844130226,104.60117239198436,44.253742947750474,8.566685410067176,100.0,0.08,0.6,0.27,1.0,0.0017861562226499927,-3.858478834930082e-5,3.858478834930082e-5,4.085620730620576e-14
